0
0
0
293
192
226
166
37
4
4
3
6
4
347
80
282
115
102
267
66
16
35
15
3
1
0
4
0
1
0
1
1
1
4
1
1
0
1
4
9
142
332
31
98
73
8
133
22
113
16
2
0
24
184
49
8
157
82
11
12
1
0
0
8
8
0
3
0
