0
0
0
34
18
23
22
146
5
160
505
273
414
38
9
124
100
65
220
246
193
32
26
118
70
157
22
45
12
7
2
0
2
69
17
19
12
64
189
81
114
273
110
17
12
126
11
17
14
11
49
28
11
3
0
0
0
0
