0
0
0
0
16
79
9
140
115
109
62
65
104
53
90
119
14
145
129
86
91
31
285
123
234
163
96
137
10
150
57
256
106
110
129
168
52
246
170
199
27
8
1
12
130
17
113
233
27
84
86
8
168
39
167
134
266
8
26
44
52
35
78
94
109
61
38
8
19
23
37
2
2
1
2
5
135
71
3
0
12
47
74
427
31
38
58
11
22
4
1
0
0
