0
0
0
0
0
0
14
26
0
6
2
1
33
260
26
46
55
194
67
40
2
21
31
15
8
0
2
95
14
2
20
43
1
112
57
41
101
4
5
2
1
0
1
20
7
101
117
113
92
136
362
46
9
9
421
100
28
46
213
0
108
47
46
14
2
7
3
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
