0
0
0
0
0
0
0
0
16
57
5
33
0
0
0
0
0
13
142
26
381
58
220
58
34
96
101
92
35
209
52
16
4
3
0
0
34
47
0
180
59
6
8
11
113
141
45
51
77
179
87
54
24
278
157
105
206
34
23
63
86
46
55
52
32
3
3
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
