0
0
1
11
4
5
24
13
327
141
165
162
319
221
128
95
6
0
0
2
2
0
283
543
166
80
307
39
24
13
3
1
6
0
4
3
9
2
0
0
21
75
260
126
247
13
150
3
78
108
42
57
155
9
4
2
0
1
211
23
144
30
126
192
0
42
110
173
146
27
18
154
9
28
36
2
40
77
27
160
45
84
77
54
7
69
7
32
5
14
4
12
6
3
50
30
0
11
3
3
2
0
0
0
